Tiempo ,YAW,PITCH,E_YAW,E_PITCH
61.96,8.927,0.0,0.0,0.0
61.98,8.927,0.0,0.0,0.0
62.0,8.927,0.0,0.0,0.0
62.02,8.927,0.0,0.0,0.0
62.04,8.927,0.0,0.0,0.0
62.06,8.927,0.0,0.0,0.0
62.08,8.927,0.0,0.0,0.0
62.1,8.927,0.0,0.0,0.0
62.12,8.927,0.0,0.0,0.0
62.14,8.927,0.0,0.0,0.0
62.16,8.927,0.0,0.0,0.0
62.18,8.927,0.0,0.0,0.0
62.2,8.927,0.0,0.0,0.0
62.22,8.927,0.0,0.0,0.0
62.24,8.927,0.0,0.0,0.0
62.26,8.927,0.0,0.0,0.0
62.28,8.927,0.0,0.0,0.0
62.3,8.927,0.0,0.0,0.0
62.32,8.927,0.0,0.0,0.0
62.34,8.927,0.0,0.0,0.0
62.36,8.927,0.0,0.0,0.0
62.38,8.927,0.0,0.0,0.0
62.4,8.927,0.0,0.0,0.0
62.42,8.927,0.0,0.0,0.0
62.44,8.927,0.0,0.0,0.0
62.46,8.927,0.0,0.0,0.0
62.48,8.927,0.0,0.0,0.0
62.5,8.927,0.0,0.0,0.0
62.52,8.927,0.0,0.0,0.0
62.54,8.927,0.0,0.0,0.0
62.56,8.927,0.0,0.0,0.0
62.58,8.927,0.0,0.0,0.0
62.6,8.927,0.0,0.0,0.0
62.62,8.927,0.0,0.0,0.0
62.64,8.927,0.0,0.0,0.0
62.66,8.927,0.0,0.0,0.0
62.68,8.927,0.0,0.0,0.0
62.7,8.927,0.0,0.0,0.0
62.72,8.927,0.0,0.0,0.0
62.74,8.927,0.0,0.0,0.0
62.76,8.927,0.0,0.0,0.0
62.78,8.927,0.0,0.0,0.0
62.8,8.927,0.0,0.0,0.0
62.82,8.927,0.0,0.0,0.0
62.84,8.927,0.0,0.0,0.0
62.86,8.927,0.0,0.0,0.0
62.88,8.927,0.0,0.0,0.0
62.9,8.927,0.0,0.0,0.0
62.92,8.927,0.0,0.0,0.0
62.94,8.927,0.0,0.0,0.0
62.96,8.927,0.0,0.0,0.0
62.98,8.927,0.0,0.0,0.0
63.0,8.927,0.0,0.0,0.0
63.02,8.927,0.0,0.0,0.0
63.04,8.927,0.0,0.0,0.0
63.06,8.927,0.0,0.0,0.0
63.08,8.927,0.0,0.0,0.0
63.1,8.927,0.0,0.0,0.0
63.12,8.927,0.0,0.0,0.0
63.14,8.927,0.0,0.0,0.0
63.16,8.927,0.0,0.0,0.0
63.18,8.927,0.0,0.0,0.0
63.2,8.927,0.0,0.0,0.0
63.22,8.927,0.0,0.0,0.0
63.24,8.927,0.0,0.0,0.0
63.26,8.927,0.0,0.0,0.0
63.28,8.927,0.0,0.0,0.0
63.3,8.927,0.0,0.0,0.0
63.32,8.927,0.0,0.0,0.0
63.34,8.927,0.0,0.0,0.0
63.36,8.927,0.0,0.0,0.0
63.38,8.927,0.0,0.0,0.0
63.4,8.927,0.0,0.0,0.0
63.42,8.927,0.0,0.0,0.0
63.44,8.927,0.0,0.0,0.0
63.46,8.927,0.0,0.0,0.0
63.48,8.927,0.0,0.0,0.0
63.5,8.927,0.0,0.0,0.0
63.52,8.927,0.0,0.0,0.0
63.54,8.927,0.0,0.0,0.0
63.56,8.927,0.0,0.0,0.0
63.58,8.927,0.0,0.0,0.0
63.6,8.927,0.0,0.0,0.0
63.62,8.927,0.0,0.0,0.0
63.64,8.927,0.0,0.0,0.0
63.66,8.927,0.0,0.0,0.0
63.68,8.927,0.0,0.0,0.0
63.7,8.927,0.0,0.0,0.0
63.72,8.927,0.0,0.0,0.0
63.74,8.927,0.0,0.0,0.0
63.76,8.927,0.0,0.0,0.0
63.78,8.927,0.0,0.0,0.0
63.8,8.927,0.0,0.0,0.0
63.82,8.927,0.0,0.0,0.0
63.84,8.927,0.0,0.0,0.0
63.86,8.927,0.0,0.0,0.0
63.88,8.927,0.0,0.0,0.0
63.9,8.927,0.0,0.0,0.0
63.92,8.927,0.0,0.0,0.0
63.94,8.927,0.0,0.0,0.0
63.96,8.927,0.0,0.0,0.0
63.98,8.927,0.0,0.0,0.0
64.0,8.927,0.0,0.0,0.0
64.02,8.927,0.0,0.0,0.0
64.04,8.927,0.0,0.0,0.0
64.06,8.927,0.0,0.0,0.0
64.08,8.927,0.0,0.0,0.0
64.1,8.927,0.0,0.0,0.0
64.12,8.927,0.0,0.0,0.0
64.14,8.927,0.0,0.0,0.0
64.16,8.927,0.0,0.0,0.0
64.18,8.927,0.0,0.0,0.0
64.2,8.927,0.0,0.0,0.0
64.22,8.927,0.0,0.0,0.0
64.24,8.927,0.0,0.0,0.0
64.26,8.927,0.0,0.0,0.0
64.28,8.927,0.0,0.0,0.0
64.3,8.927,0.0,0.0,0.0
64.32,8.927,0.0,0.0,0.0
64.34,8.927,0.0,0.0,0.0
64.36,8.927,0.0,0.0,0.0
64.38,8.927,0.0,0.0,0.0
64.4,8.927,0.0,0.0,0.0
64.42,8.927,0.0,0.0,0.0
64.44,8.927,0.0,0.0,0.0
64.46,8.927,0.0,0.0,0.0
64.48,8.927,0.0,0.0,0.0
64.5,8.927,0.0,0.0,0.0
64.52,8.927,0.0,0.0,0.0
64.54,8.927,0.0,0.0,0.0
64.56,8.927,0.0,0.0,0.0
64.58,8.927,0.0,0.0,0.0
64.6,8.927,0.0,0.0,0.0
64.62,8.927,0.0,0.0,0.0
64.64,8.927,0.0,0.0,0.0
64.66,8.927,0.0,0.0,0.0
64.68,8.927,0.0,0.0,0.0
64.7,8.927,0.0,0.0,0.0
64.72,8.927,0.0,0.0,0.0
64.74,8.927,0.0,0.0,0.0
64.76,8.927,0.0,0.0,0.0
64.78,8.927,0.0,0.0,0.0
64.8,8.927,0.0,0.0,0.0
64.82,8.927,0.0,0.0,0.0
64.84,8.927,0.0,0.0,0.0
64.86,8.927,0.0,0.0,0.0
64.88,8.927,0.0,0.0,0.0
64.9,8.927,0.0,0.0,0.0
64.92,8.927,0.0,0.0,0.0
64.94,8.927,0.0,0.0,0.0
64.96,8.927,0.0,0.0,0.0
64.98,8.927,0.0,0.0,0.0
65.0,8.927,0.0,0.0,0.0
65.02,8.927,0.0,0.0,0.0
65.04,8.927,0.0,0.0,0.0
65.06,8.927,0.0,0.0,0.0
65.08,8.927,0.0,0.0,0.0
65.1,8.927,0.0,0.0,0.0
65.12,8.927,0.0,0.0,0.0
65.14,8.927,0.0,0.0,0.0
