Tiempo ,YAW,PITCH,E_YAW,E_PITCH
27.5,11.03,0.18,0.0,13.713
27.52,11.039,0.178,0.0,13.7
27.54,11.048,0.178,0.0,13.687
27.56,11.058,0.176,0.0,13.673
27.58,11.067,0.176,0.0,13.66
27.6,11.078,0.176,0.0,13.647
27.62,11.086,0.175,0.0,13.633
27.64,11.097,0.173,0.0,13.62
27.66,11.106,0.173,0.0,13.607
27.68,11.116,0.173,0.0,13.593
27.7,11.125,0.171,0.0,13.58
27.72,11.135,0.171,0.0,13.567
27.74,11.146,0.169,0.0,13.553
27.76,11.154,0.169,0.0,13.54
27.78,11.165,0.168,0.0,13.527
27.8,11.175,0.168,0.0,13.513
27.82,11.184,0.168,0.0,13.5
27.84,11.195,0.164,0.0,13.487
27.86,11.205,0.164,0.0,13.473
27.88,11.215,0.164,0.0,13.46
27.9,11.224,0.161,0.0,13.447
27.92,11.235,0.161,0.0,13.433
27.94,11.245,0.159,0.0,13.42
27.96,11.256,0.157,0.0,13.407
27.98,11.266,0.157,0.0,13.393
28.0,11.277,0.155,0.0,13.38
28.02,11.287,0.154,0.0,13.367
28.04,11.298,0.152,0.0,13.353
28.06,11.308,0.152,0.0,13.34
28.08,11.318,0.15,0.0,13.327
28.1,11.329,0.148,0.0,13.313
28.12,11.339,0.148,0.0,13.3
28.14,11.35,0.147,0.0,13.287
28.16,11.36,0.145,0.0,13.273
28.18,11.371,0.143,0.0,13.26
28.2,11.383,0.141,0.0,13.247
28.22,11.394,0.14,0.0,13.233
28.24,11.404,0.138,0.0,13.22
28.26,11.416,0.138,0.0,13.207
28.28,11.427,0.136,0.0,13.193
28.3,11.437,0.134,0.0,13.18
28.32,11.449,0.133,0.0,13.167
28.34,11.46,0.131,0.0,13.153
28.36,11.472,0.129,0.0,13.14
28.38,11.483,0.127,0.0,13.127
28.4,11.495,0.126,0.0,13.113
28.42,11.505,0.126,0.0,13.1
28.44,11.517,0.124,0.0,13.087
28.46,11.528,0.122,0.0,13.073
28.48,11.54,0.12,0.0,13.06
28.5,11.552,0.119,0.0,13.047
28.52,11.565,0.117,0.0,13.033
28.54,11.575,0.115,0.0,13.02
28.56,11.587,0.115,0.0,13.007
28.58,11.599,0.113,0.0,12.993
28.6,11.612,0.112,0.0,12.98
28.62,11.624,0.11,0.0,12.967
28.64,11.636,0.11,0.0,12.953
28.66,11.647,0.108,0.0,12.94
28.68,11.659,0.106,0.0,12.927
28.7,11.671,0.105,0.0,12.913
28.72,11.683,0.105,0.0,12.9
28.74,11.695,0.103,0.0,12.887
28.76,11.708,0.101,0.0,12.873
28.78,11.72,0.101,0.0,12.86
28.8,11.732,0.099,0.0,12.847
28.82,11.744,0.098,0.0,12.833
28.84,11.757,0.098,0.0,12.82
28.86,11.769,0.096,0.0,12.807
28.88,11.781,0.096,0.0,12.793
28.9,11.793,0.096,0.0,12.78
28.92,11.807,0.094,0.0,12.767
28.94,11.819,0.093,0.0,12.753
28.96,11.832,0.093,0.0,12.74
28.98,11.844,0.093,0.0,12.727
29.0,11.856,0.091,0.0,12.713
29.02,11.868,0.091,0.0,12.7
29.04,11.88,0.091,0.0,12.687
29.06,11.894,0.089,0.0,12.673
29.08,11.907,0.089,0.0,12.66
29.1,11.919,0.089,0.0,12.647
29.12,11.931,0.089,0.0,12.633
29.14,11.943,0.087,0.0,12.62
29.16,11.957,0.087,0.0,12.607
29.18,11.969,0.087,0.0,12.593
29.2,11.982,0.087,0.0,12.58
29.22,11.994,0.087,0.0,12.567
29.24,12.006,0.087,0.0,12.553
29.26,12.02,0.087,0.0,12.54
29.28,12.032,0.087,0.0,12.527
29.3,12.045,0.087,0.0,12.513
29.32,12.057,0.087,0.0,12.5
29.34,12.069,0.087,0.0,12.487
29.36,12.083,0.087,0.0,12.473
29.38,12.095,0.087,0.0,12.46
29.4,12.107,0.087,0.0,12.447
29.42,12.12,0.087,0.0,12.433
29.44,12.132,0.087,0.0,12.42
29.46,12.146,0.087,0.0,12.407
29.48,12.158,0.086,0.0,12.393
29.5,12.17,0.086,0.0,12.38
29.52,12.182,0.086,0.0,12.367
29.54,12.195,0.086,0.0,12.353
29.56,12.209,0.086,0.0,12.34
29.58,12.221,0.087,0.0,12.327
29.6,12.233,0.087,0.0,12.313
29.62,12.245,0.087,0.0,12.3
29.64,12.257,0.087,0.0,12.287
29.66,12.27,0.087,0.0,12.273
29.68,12.284,0.089,0.0,12.26
29.7,12.296,0.089,0.0,12.247
29.72,12.308,0.089,0.0,12.233
29.74,12.32,0.089,0.0,12.22
29.76,12.333,0.089,0.0,12.207
29.78,12.345,0.091,0.0,12.193
29.8,12.357,0.091,0.0,12.18
29.82,12.369,0.091,0.0,12.167
29.84,12.383,0.091,0.0,12.153
29.86,12.394,0.091,0.0,12.14
29.88,12.408,0.091,0.0,12.127
29.9,12.42,0.091,0.0,12.113
29.92,12.432,0.091,0.0,12.1
29.94,12.444,0.091,0.0,12.087
29.96,12.456,0.091,0.0,12.073
29.98,12.469,0.091,0.0,12.06
30.0,12.481,0.093,0.0,12.047
30.02,12.493,0.093,0.0,12.033
30.04,12.505,0.093,0.0,12.02
30.06,12.518,0.093,0.0,12.007
30.08,12.53,0.093,0.0,11.993
30.1,12.542,0.094,0.0,11.98
30.12,12.554,0.094,0.0,11.967
30.14,12.566,0.094,0.0,11.953
30.16,12.579,0.094,0.0,11.94
30.18,12.591,0.094,0.0,11.927
30.2,12.603,0.094,0.0,11.913
30.22,12.615,0.094,0.0,11.9
30.24,12.629,0.094,0.0,11.887
30.26,12.64,0.094,0.0,11.873
30.28,12.654,0.094,0.0,11.86
30.3,12.666,0.093,0.0,11.847
30.32,12.678,0.093,0.0,11.833
30.34,12.69,0.093,0.0,11.82
30.36,12.703,0.093,0.0,11.807
30.38,12.715,0.093,0.0,11.793
30.4,12.727,0.093,0.0,11.78
30.42,12.739,0.091,0.0,11.767
30.44,12.751,0.091,0.0,11.753
30.46,12.764,0.091,0.0,11.74
30.48,12.776,0.091,0.0,11.727
30.5,12.788,0.091,0.0,11.713
30.52,12.8,0.089,0.0,11.7
30.54,12.814,0.089,0.0,11.687
30.56,12.826,0.089,0.0,11.673
30.58,12.839,0.089,0.0,11.66
30.6,12.851,0.089,0.0,11.647
30.62,12.863,0.087,0.0,11.633
30.64,12.875,0.087,0.0,11.62
30.66,12.888,0.087,0.0,11.607
30.68,12.901,0.087,0.0,11.593
30.7,12.914,0.086,0.0,11.58
30.72,12.926,0.086,0.0,11.567
30.74,12.938,0.086,0.0,11.553
30.76,12.95,0.086,0.0,11.54
30.78,12.963,0.084,0.0,11.527
30.8,12.977,0.084,0.0,11.513
30.82,12.989,0.084,0.0,11.5
30.84,13.001,0.084,0.0,11.487
30.86,13.013,0.082,0.0,11.473
30.88,13.025,0.082,0.0,11.46
30.9,13.039,0.082,0.0,11.447
30.92,13.052,0.082,0.0,11.433
30.94,13.064,0.08,0.0,11.42
30.96,13.076,0.08,0.0,11.407
30.98,13.09,0.08,0.0,11.393
31.0,13.102,0.08,0.0,11.38
31.02,13.114,0.079,0.0,11.367
31.04,13.128,0.079,0.0,11.353
31.06,13.141,0.079,0.0,11.34
31.08,13.153,0.077,0.0,11.327
31.1,13.167,0.077,0.0,11.313
31.12,13.179,0.077,0.0,11.3
31.14,13.191,0.077,0.0,11.287
31.16,13.205,0.075,0.0,11.273
31.18,13.217,0.075,0.0,11.26
31.2,13.23,0.075,0.0,11.247
31.22,13.244,0.073,0.0,11.233
31.24,13.256,0.073,0.0,11.22
31.26,13.27,0.072,0.0,11.207
31.28,13.282,0.072,0.0,11.193
31.3,13.296,0.072,0.0,11.18
31.32,13.308,0.07,0.0,11.167
31.34,13.322,0.07,0.0,11.153
31.36,13.334,0.068,0.0,11.14
31.38,13.348,0.068,0.0,11.127
31.4,13.362,0.066,0.0,11.113
31.42,13.374,0.066,0.0,11.1
31.44,13.388,0.065,0.0,11.087
31.46,13.401,0.065,0.0,11.073
31.48,13.415,0.065,0.0,11.06
31.5,13.429,0.063,0.0,11.047
31.52,13.441,0.063,0.0,11.033
31.54,13.455,0.061,0.0,11.02
31.56,13.469,0.059,0.0,11.007
31.58,13.481,0.059,0.0,10.993
31.6,13.495,0.058,0.0,10.98
31.62,13.509,0.058,0.0,10.967
31.64,13.521,0.056,0.0,10.953
31.66,13.535,0.054,0.0,10.94
31.68,13.549,0.054,0.0,10.927
31.7,13.563,0.052,0.0,10.913
31.72,13.575,0.052,0.0,10.9
31.74,13.589,0.051,0.0,10.887
31.76,13.603,0.049,0.0,10.873
31.78,13.617,0.047,0.0,10.86
31.8,13.629,0.047,0.0,10.847
31.82,13.643,0.045,0.0,10.833
31.84,13.657,0.044,0.0,10.82
31.86,13.671,0.044,0.0,10.807
31.88,13.683,0.042,0.0,10.793
31.9,13.697,0.04,0.0,10.78
31.92,13.711,0.038,0.0,10.767
31.94,13.725,0.038,0.0,10.753
31.96,13.739,0.037,0.0,10.74
31.98,13.751,0.035,0.0,10.727
32.0,13.765,0.033,0.0,10.713
32.02,13.779,0.033,0.0,10.7
32.04,13.793,0.031,0.0,10.687
32.06,13.807,0.03,0.0,10.673
32.08,13.82,0.028,0.0,10.66
32.1,13.833,0.028,0.0,10.647
32.12,13.847,0.026,0.0,10.633
32.14,13.861,0.024,0.0,10.62
32.16,13.875,0.023,0.0,10.607
32.18,13.889,0.023,0.0,10.593
32.2,13.902,0.021,0.0,10.58
32.22,13.916,0.021,0.0,10.567
32.24,13.929,0.019,0.0,10.553
32.26,13.943,0.019,0.0,10.54
32.28,13.957,0.017,0.0,10.527
32.3,13.971,0.016,0.0,10.513
32.32,13.984,0.014,0.0,10.5
32.34,13.998,0.012,0.0,10.487
32.36,14.012,0.012,0.0,10.473
32.38,14.025,0.01,0.0,10.46
32.4,14.039,0.009,0.0,10.447
32.42,14.053,0.009,0.0,10.433
32.44,14.067,0.007,0.0,10.42
32.46,14.08,0.005,0.0,10.407
32.48,14.094,0.003,0.0,10.393
32.5,14.108,0.003,0.0,10.38
32.52,14.121,0.003,0.0,10.367
32.54,14.135,0.003,0.0,10.353
32.56,14.148,0.003,0.0,10.34
32.58,14.162,0.003,0.0,10.327
32.6,14.176,0.003,0.0,10.313
32.62,14.19,0.002,0.0,10.3
32.64,14.202,0.002,0.0,10.287
32.66,14.216,0.0,0.0,10.273
32.68,14.228,0.0,0.0,10.26
32.7,14.242,0.0,0.0,10.247
32.72,14.256,0.002,0.0,10.233
32.74,14.268,0.002,0.0,10.22
32.76,14.282,0.002,0.0,10.207
32.78,14.294,0.002,0.0,10.193
32.8,14.308,0.002,0.0,10.18
32.82,14.32,0.002,0.0,10.167
32.84,14.334,0.002,0.0,10.153
32.86,14.347,0.002,0.0,10.14
32.88,14.359,0.002,0.0,10.127
32.9,14.373,0.002,0.0,10.113
32.92,14.385,0.002,0.0,10.1
32.94,14.399,0.002,0.0,10.087
32.96,14.411,0.003,0.0,10.073
32.98,14.423,0.003,0.0,10.06
33.0,14.437,0.003,0.0,10.047
33.02,14.45,0.003,0.0,10.033
33.04,14.462,0.005,0.0,10.02
33.06,14.474,0.005,0.0,10.007
33.08,14.488,0.005,0.0,9.993
33.1,14.5,0.005,0.0,9.98
33.12,14.512,0.005,0.0,9.967
33.14,14.525,0.003,0.0,9.953
33.16,14.539,0.003,0.0,9.94
33.18,14.551,0.003,0.0,9.927
33.2,14.563,0.003,0.0,9.913
33.22,14.575,0.003,0.0,9.9
33.24,14.587,0.003,0.0,9.887
33.26,14.6,0.003,0.0,9.873
33.28,14.612,0.003,0.0,9.86
33.3,14.624,0.003,0.0,9.847
33.32,14.636,0.003,0.0,9.833
33.34,14.649,0.003,0.0,9.82
33.36,14.661,0.003,0.0,9.807
33.38,14.673,0.003,0.0,9.793
33.4,14.685,0.003,0.0,9.78
33.42,14.697,0.003,0.0,9.767
33.44,14.71,0.003,0.0,9.753
33.46,14.722,0.003,0.0,9.74
33.48,14.734,0.003,0.0,9.727
33.5,14.746,0.003,0.0,9.713
33.52,14.757,0.003,0.0,9.7
33.54,14.769,0.003,0.0,9.687
33.56,14.781,0.003,0.0,9.673
33.58,14.793,0.003,0.0,9.66
33.6,14.804,0.003,0.0,9.647
33.62,14.816,0.003,0.0,9.633
33.64,14.828,0.003,0.0,9.62
33.66,14.839,0.003,0.0,9.607
33.68,14.851,0.003,0.0,9.593
33.7,14.861,0.003,0.0,9.58
33.72,14.874,0.003,0.0,9.567
33.74,14.884,0.003,0.0,9.553
33.76,14.896,0.003,0.0,9.54
33.78,14.907,0.003,0.0,9.527
33.8,14.919,0.003,0.0,9.513
33.82,14.93,0.003,0.0,9.5
33.84,14.94,0.003,0.0,9.487
33.86,14.952,0.003,0.0,9.473
33.88,14.963,0.003,0.0,9.46
33.9,14.973,0.003,0.0,9.447
33.92,14.984,0.003,0.0,9.433
33.94,14.996,0.003,0.0,9.42
33.96,15.006,0.003,0.0,9.407
33.98,15.017,0.003,0.0,9.393
34.0,15.027,0.003,0.0,9.38
34.02,15.038,0.003,0.0,-9.333
34.04,15.046,0.003,0.0,-9.347
34.06,15.057,0.003,0.0,-9.36
34.08,15.066,0.003,0.0,-9.373
34.1,15.073,0.003,0.0,-9.387
34.12,15.081,0.003,0.0,-9.4
34.14,15.088,0.003,0.0,-9.413
34.16,15.095,0.003,0.0,-9.427
34.18,15.102,0.003,0.0,-9.44
34.2,15.109,0.003,0.0,-9.453
34.22,15.116,0.003,0.0,-9.467
34.24,15.123,0.003,0.0,-9.48
34.26,15.13,0.003,0.0,-9.493
34.28,15.136,0.003,0.0,-9.507
34.3,15.142,0.003,0.0,-9.52
34.32,15.148,0.003,0.0,-9.533
34.34,15.153,0.003,0.0,-9.547
34.36,15.158,0.003,0.0,-9.56
34.38,15.163,0.003,0.0,-9.573
34.4,15.169,0.003,0.0,-9.587
34.42,15.174,0.003,0.0,-9.6
34.44,15.179,0.003,0.0,-9.613
34.46,15.183,0.003,0.0,-9.627
34.48,15.188,0.003,0.0,-9.64
34.5,15.191,0.003,0.0,-9.653
34.52,15.197,0.003,0.0,-9.667
34.54,15.2,0.003,0.0,-9.68
34.56,15.204,0.003,0.0,-9.693
34.58,15.207,0.003,0.0,-9.707
34.6,15.211,0.003,0.0,-9.72
34.62,15.214,0.003,0.0,-9.733
34.64,15.216,0.003,0.0,-9.747
34.66,15.219,0.003,0.0,-9.76
34.68,15.221,0.003,0.0,-9.773
34.7,15.225,0.003,0.0,-9.787
34.72,15.226,0.003,0.0,-9.8
34.74,15.228,0.003,0.0,-9.813
34.76,15.23,0.003,0.0,-9.827
34.78,15.231,0.003,0.0,-9.84
34.8,15.233,0.003,0.0,-9.853
34.82,15.235,0.003,0.0,-9.867
34.84,15.235,0.003,0.0,-9.88
34.86,15.237,0.003,0.0,-9.893
34.88,15.237,0.003,0.0,-9.907
34.9,15.238,0.003,0.0,-9.92
34.92,15.238,0.003,0.0,-9.933
34.94,15.238,0.003,0.0,-9.947
34.96,15.238,0.003,0.0,-9.96
34.98,15.238,0.003,0.0,-9.973
35.0,15.238,0.003,0.0,-9.987
35.02,15.237,0.003,0.0,-10.0
35.04,15.237,0.003,0.0,-10.0
35.06,15.237,0.003,0.0,-10.0
35.08,15.235,0.003,0.0,-10.0
35.1,15.235,0.003,0.0,-10.0
35.12,15.233,0.003,0.0,-10.0
35.14,15.233,0.003,0.0,-10.0
35.16,15.231,0.003,0.0,-10.0
35.18,15.231,0.003,0.0,-10.0
35.2,15.23,0.003,0.0,-10.0
35.22,15.23,0.003,0.0,-10.0
35.24,15.228,0.003,0.0,-10.0
35.26,15.228,0.003,0.0,-10.0
35.28,15.226,0.003,0.0,-10.0
35.3,15.226,0.003,0.0,-10.0
35.32,15.226,0.003,0.0,-10.0
35.34,15.225,0.003,0.0,-10.0
35.36,15.225,0.003,0.0,-10.0
35.38,15.223,0.003,0.0,-10.0
35.4,15.223,0.003,0.0,-10.0
35.42,15.223,0.003,0.0,-10.0
35.44,15.223,0.003,0.0,-10.0
35.46,15.221,0.003,0.0,-10.0
35.48,15.221,0.003,0.0,-10.0
35.5,15.221,0.003,0.0,-10.0
35.52,15.219,0.003,0.0,-10.0
35.54,15.219,0.003,0.0,-10.0
35.56,15.219,0.003,0.0,-10.0
35.58,15.218,0.003,0.0,-10.0
35.6,15.218,0.003,0.0,-10.0
35.62,15.218,0.003,0.0,-10.0
35.64,15.218,0.003,0.0,-10.0
35.66,15.218,0.003,0.0,-10.0
35.68,15.216,0.003,0.0,-10.0
35.7,15.216,0.003,0.0,-10.0
35.72,15.216,0.003,0.0,-10.0
35.74,15.216,0.003,0.0,-10.0
35.76,15.216,0.003,0.0,-10.0
35.78,15.216,0.003,0.0,-10.0
35.8,15.214,0.003,0.0,-10.0
35.82,15.214,0.003,0.0,-10.0
35.84,15.214,0.003,0.0,-10.0
35.86,15.214,0.003,0.0,-10.0
35.88,15.214,0.003,0.0,-10.0
35.9,15.214,0.003,0.0,-10.0
35.92,15.214,0.003,0.0,-10.0
35.94,15.214,0.003,0.0,-10.0
35.96,15.214,0.003,0.0,-10.0
35.98,15.214,0.003,0.0,-10.0
36.0,15.214,0.003,0.0,-10.0
36.02,15.214,0.003,0.0,-10.0
36.04,15.214,0.003,0.0,-10.0
36.06,15.214,0.003,0.0,-10.0
36.08,15.214,0.003,0.0,-10.0
36.1,15.214,0.003,0.0,-10.0
36.12,15.214,0.003,0.0,-10.0
36.14,15.214,0.003,0.0,-10.0
36.16,15.214,0.003,0.0,-10.0
36.18,15.214,0.003,0.0,-10.0
36.2,15.214,0.003,0.0,-10.0
36.22,15.214,0.003,0.0,-10.0
36.24,15.214,0.003,0.0,-10.0
36.26,15.214,0.003,0.0,-10.0
36.28,15.214,0.003,0.0,-10.0
36.3,15.214,0.003,0.0,-10.0
36.32,15.214,0.003,0.0,-10.0
36.34,15.214,0.003,0.0,-10.0
36.36,15.214,0.003,0.0,-10.0
36.38,15.214,0.003,0.0,-10.0
36.4,15.214,0.003,0.0,-10.0
36.42,15.214,0.003,0.0,-10.0
36.44,15.214,0.003,0.0,-10.0
36.46,15.214,0.003,0.0,-10.0
36.48,15.214,0.003,0.0,-10.0
36.5,15.214,0.003,0.0,-10.0
36.52,15.214,0.003,0.0,-10.0
36.54,15.214,0.003,0.0,-10.0
36.56,15.214,0.003,0.0,-10.0
36.58,15.214,0.003,0.0,-10.0
36.6,15.214,0.003,0.0,-10.0
36.62,15.214,0.003,0.0,-10.0
36.64,15.214,0.003,0.0,-10.0
36.66,15.214,0.003,0.0,-10.0
36.68,15.214,0.003,0.0,-10.0
36.7,15.214,0.003,0.0,-10.0
36.72,15.214,0.003,0.0,-10.0
36.74,15.214,0.003,0.0,-10.0
36.76,15.214,0.003,0.0,-10.0
36.78,15.214,0.003,0.0,-10.0
36.8,15.214,0.003,0.0,-10.0
36.82,15.214,0.003,0.0,-10.0
36.84,15.214,0.003,0.0,-10.0
36.86,15.214,0.003,0.0,-10.0
36.88,15.214,0.003,0.0,-10.0
36.9,15.214,0.003,0.0,-10.0
36.92,15.214,0.003,0.0,-10.0
36.94,15.214,0.003,0.0,-10.0
36.96,15.214,0.003,0.0,-10.0
36.98,15.214,0.003,0.0,-10.0
37.0,15.214,0.003,0.0,-10.0
37.02,15.214,0.003,0.0,-10.0
37.04,15.214,0.003,0.0,-10.0
37.06,15.214,0.003,0.0,-10.0
37.08,15.214,0.003,0.0,-10.0
37.1,15.214,0.003,0.0,-10.0
37.12,15.214,0.003,0.0,-10.0
37.14,15.214,0.003,0.0,-10.0
37.16,15.214,0.003,0.0,-10.0
37.18,15.214,0.003,0.0,-10.0
37.2,15.214,0.003,0.0,-10.0
37.22,15.214,0.003,0.0,-10.0
37.24,15.214,0.003,0.0,-10.0
37.26,15.214,0.003,0.0,-10.0
37.28,15.214,0.003,0.0,-10.0
37.3,15.214,0.003,0.0,-10.0
37.32,15.214,0.003,0.0,-10.0
37.34,15.214,0.003,0.0,-10.0
37.36,15.214,0.003,0.0,-10.0
37.38,15.214,0.003,0.0,-10.0
37.4,15.214,0.003,0.0,-10.0
37.42,15.214,0.003,0.0,-10.0
37.44,15.214,0.003,0.0,-10.0
37.46,15.214,0.003,0.0,-10.0
37.48,15.214,0.003,0.0,-10.0
37.5,15.214,0.003,0.0,-10.0
37.52,15.214,0.003,0.0,-10.0
37.54,15.214,0.003,0.0,-10.0
37.56,15.214,0.003,0.0,-10.0
37.58,15.214,0.003,0.0,-10.0
37.6,15.214,0.003,0.0,-10.0
37.62,15.214,0.003,0.0,-10.0
37.64,15.214,0.003,0.0,-10.0
37.66,15.214,0.003,0.0,-10.0
37.68,15.214,0.003,0.0,-10.0
37.7,15.214,0.003,0.0,-10.0
37.72,15.214,0.003,0.0,-10.0
37.74,15.214,0.003,0.0,-10.0
37.76,15.214,0.003,0.0,-10.0
37.78,15.214,0.003,0.0,-10.0
37.8,15.214,0.003,0.0,-10.0
37.82,15.214,0.003,0.0,-10.0
37.84,15.214,0.003,0.0,-10.0
37.86,15.214,0.003,0.0,-10.0
37.88,15.214,0.003,0.0,-10.0
37.9,15.214,0.003,0.0,-10.0
37.92,15.214,0.003,0.0,-10.0
37.94,15.214,0.003,0.0,-10.0
37.96,15.214,0.003,0.0,-10.0
37.98,15.214,0.003,0.0,-10.0
38.0,15.214,0.003,0.0,-10.0
38.02,15.214,0.003,0.0,-10.0
38.04,15.214,0.003,0.0,-10.0
38.06,15.214,0.003,0.0,-10.0
38.08,15.214,0.003,0.0,-10.0
38.1,15.214,0.003,0.0,-10.0
38.12,15.214,0.003,0.0,-10.0
38.14,15.214,0.003,0.0,-10.0
38.16,15.214,0.003,0.0,-10.0
38.18,15.214,0.003,0.0,-10.0
38.2,15.214,0.003,0.0,-10.0
38.22,15.214,0.003,0.0,-10.0
38.24,15.214,0.003,0.0,-10.0
38.26,15.214,0.003,0.0,-10.0
38.28,15.214,0.003,0.0,-10.0
38.3,15.214,0.003,0.0,-10.0
38.32,15.214,0.003,0.0,-10.0
38.34,15.214,0.003,0.0,-10.0
38.36,15.214,0.003,0.0,-10.0
38.38,15.214,0.003,0.0,-10.0
38.4,15.214,0.003,0.0,-10.0
38.42,15.214,0.003,0.0,-10.0
38.44,15.214,0.003,0.0,-10.0
38.46,15.214,0.003,0.0,-10.0
38.48,15.214,0.003,0.0,-10.0
38.5,15.214,0.003,0.0,-10.0
38.52,15.214,0.003,0.0,-10.0
38.54,15.214,0.003,0.0,-10.0
38.56,15.214,0.003,0.0,-10.0
38.58,15.214,0.003,0.0,-10.0
38.6,15.214,0.003,0.0,-10.0
38.62,15.214,0.003,0.0,-10.0
38.64,15.214,0.003,0.0,-10.0
38.66,15.214,0.003,0.0,-10.0
38.68,15.214,0.003,0.0,-10.0
38.7,15.214,0.003,0.0,-10.0
38.72,15.214,0.003,0.0,-10.0
38.74,15.214,0.003,0.0,-10.0
38.76,15.214,0.003,0.0,-10.0
38.78,15.214,0.003,0.0,-10.0
38.8,15.214,0.003,0.0,-10.0
38.82,15.214,0.003,0.0,-10.0
38.84,15.214,0.003,0.0,-10.0
38.86,15.214,0.003,0.0,-10.0
38.88,15.214,0.003,0.0,-10.0
38.9,15.214,0.003,0.0,-10.0
38.92,15.214,0.003,0.0,-10.0
38.94,15.214,0.003,0.0,-10.0
38.96,15.214,0.003,0.0,-10.0
38.98,15.214,0.003,0.0,-10.0
39.0,15.214,0.003,0.0,-10.0
39.02,15.214,0.003,0.0,-10.0
39.04,15.214,0.003,0.0,-10.0
39.06,15.214,0.003,0.0,-10.0
39.08,15.214,0.003,0.0,-10.0
39.1,15.214,0.003,0.0,-10.0
39.12,15.214,0.003,0.0,-10.0
39.14,15.214,0.003,0.0,-10.0
39.16,15.214,0.003,0.0,-10.0
39.18,15.214,0.003,0.0,-10.0
39.2,15.214,0.003,0.0,-10.0
39.22,15.214,0.003,0.0,-10.0
39.24,15.214,0.003,0.0,-10.0
39.26,15.214,0.003,0.0,-10.0
39.28,15.214,0.003,0.0,-10.0
39.3,15.214,0.003,0.0,-10.0
39.32,15.214,0.003,0.0,-10.0
39.34,15.214,0.003,0.0,-10.0
39.36,15.214,0.003,0.0,-10.0
39.38,15.214,0.003,0.0,-10.0
39.4,15.214,0.003,0.0,-10.0
39.42,15.214,0.003,0.0,-10.0
39.44,15.214,0.003,0.0,-10.0
39.46,15.214,0.003,0.0,-10.0
39.48,15.214,0.003,0.0,-10.0
39.5,15.214,0.003,0.0,-10.0
39.52,15.214,0.003,0.0,-10.0
39.54,15.214,0.003,0.0,-10.0
39.56,15.214,0.003,0.0,-10.0
39.58,15.214,0.003,0.0,-10.0
39.6,15.214,0.003,0.0,-10.0
39.62,15.214,0.003,0.0,-10.0
39.64,15.214,0.003,0.0,-10.0
39.66,15.214,0.003,0.0,-10.0
39.68,15.214,0.003,0.0,-10.0
39.7,15.214,0.003,0.0,-10.0
39.72,15.214,0.003,0.0,-10.0
39.74,15.214,0.003,0.0,-10.0
39.76,15.214,0.003,0.0,-10.0
39.78,15.214,0.003,0.0,-10.0
39.8,15.214,0.003,0.0,-10.0
39.82,15.214,0.003,0.0,-10.0
39.84,15.214,0.003,0.0,-10.0
39.86,15.214,0.003,0.0,-10.0
39.88,15.214,0.003,0.0,-10.0
39.9,15.214,0.003,0.0,-10.0
39.92,15.214,0.003,0.0,-10.0
39.94,15.214,0.003,0.0,-10.0
39.96,15.214,0.003,0.0,-10.0
39.98,15.214,0.003,0.0,-10.0
40.0,15.214,0.003,0.0,-10.0
40.02,15.214,0.003,0.0,-10.0
40.04,15.214,0.003,0.0,-9.987
40.06,15.214,0.003,0.0,-9.973
40.08,15.214,0.003,0.0,-9.96
40.1,15.214,0.003,0.0,-9.947
40.12,15.214,0.003,0.0,-9.933
40.14,15.214,0.003,0.0,-9.92
40.16,15.214,0.003,0.0,-9.907
40.18,15.214,0.003,0.0,-9.893
40.2,15.214,0.003,0.0,-9.88
40.22,15.214,0.003,0.0,-9.867
40.24,15.214,0.003,0.0,-9.853
40.26,15.214,0.003,0.0,-9.84
40.28,15.214,0.003,0.0,-9.827
40.3,15.214,0.003,0.0,-9.813
40.32,15.214,0.003,0.0,-9.8
40.34,15.214,0.003,0.0,-9.787
40.36,15.214,0.003,0.0,-9.773
40.38,15.214,0.003,0.0,-9.76
40.4,15.214,0.003,0.0,-9.747
40.42,15.214,0.003,0.0,-9.733
40.44,15.214,0.003,0.0,-9.72
40.46,15.214,0.003,0.0,-9.707
40.48,15.214,0.003,0.0,-9.693
40.5,15.214,0.003,0.0,-9.68
40.52,15.214,0.003,0.0,-9.667
40.54,15.214,0.003,0.0,-9.653
40.56,15.214,0.003,0.0,-9.64
40.58,15.214,0.003,0.0,-9.627
40.6,15.214,0.003,0.0,-9.613
40.62,15.214,0.003,0.0,-9.6
40.64,15.214,0.003,0.0,-9.587
40.66,15.214,0.003,0.0,-9.573
40.68,15.214,0.003,0.0,-9.56
40.7,15.214,0.003,0.0,-9.547
40.72,15.214,0.003,0.0,-9.533
40.74,15.214,0.003,0.0,-9.52
40.76,15.214,0.003,0.0,-9.507
40.78,15.214,0.003,0.0,-9.493
40.8,15.214,0.003,0.0,-9.48
40.82,15.214,0.003,0.0,-9.467
40.84,15.214,0.003,0.0,-9.453
40.86,15.214,0.003,0.0,-9.44
40.88,15.214,0.003,0.0,-9.427
40.9,15.214,0.003,0.0,-9.413
40.92,15.214,0.003,0.0,-9.4
40.94,15.214,0.003,0.0,-9.387
40.96,15.214,0.003,0.0,-9.373
40.98,15.214,0.003,0.0,-9.36
41.0,15.214,0.003,0.0,-9.347
41.02,15.214,0.003,0.0,-9.333
41.04,15.214,0.003,0.0,-9.32
41.06,15.214,0.003,0.0,-9.307
41.08,15.214,0.003,0.0,-9.293
