Tiempo ,Entrada,ANGULO,POSICION
16.36,0.0,-0.408,0.263
16.38,0.0,-0.442,0.263
16.4,0.0,-0.468,0.263
16.42,0.0,-0.489,0.263
16.44,0.0,-0.503,0.263
16.46,0.0,-0.51,0.263
16.48,0.0,-0.51,0.263
16.5,0.0,-0.501,0.263
16.52,0.0,-0.487,0.263
16.54,0.0,-0.464,0.263
16.56,0.0,-0.436,0.263
16.58,0.0,-0.403,0.263
16.6,0.0,-0.361,0.263
16.62,0.0,-0.318,0.263
16.64,0.0,-0.267,0.263
16.66,0.0,-0.215,0.263
16.68,0.0,-0.157,0.263
16.7,0.0,-0.099,0.263
16.72,0.0,-0.04,0.263
16.74,0.0,0.021,0.263
16.76,0.0,0.082,0.263
16.78,0.0,0.141,0.263
16.8,0.0,0.197,0.263
16.82,0.0,0.251,0.263
16.84,0.0,0.302,0.263
16.86,0.0,0.347,0.263
16.88,0.0,0.389,0.263
16.9,0.0,0.424,0.263
16.92,0.0,0.454,0.263
16.94,0.0,0.478,0.263
16.96,0.0,0.494,0.263
16.98,0.0,0.503,0.263
17.0,0.0,0.506,0.263
17.02,0.0,0.503,0.263
17.04,0.0,0.49,0.263
17.06,0.0,0.471,0.263
17.08,0.0,0.447,0.263
17.1,0.0,0.415,0.263
17.12,0.0,0.377,0.263
17.14,0.0,0.333,0.263
17.16,0.0,0.286,0.263
17.18,0.0,0.234,0.263
17.2,0.0,0.18,0.263
17.22,0.0,0.122,0.263
17.24,0.0,0.063,0.263
17.26,0.0,0.003,0.263
17.28,0.0,-0.058,0.263
17.3,0.0,-0.117,0.263
17.32,0.0,-0.175,0.263
17.34,0.0,-0.23,0.263
17.36,0.0,-0.281,0.263
17.38,0.0,-0.33,0.263
17.4,0.0,-0.374,0.263
17.42,0.0,-0.41,0.263
17.44,0.0,-0.443,0.263
17.46,0.0,-0.468,0.263
17.48,0.0,-0.489,0.263
17.5,0.0,-0.501,0.263
17.52,0.0,-0.506,0.263
17.54,0.0,-0.506,0.263
17.56,0.0,-0.497,0.263
17.58,0.0,-0.482,0.263
17.6,0.0,-0.459,0.263
17.62,0.0,-0.429,0.263
17.64,0.0,-0.394,0.263
17.66,0.0,-0.354,0.263
17.68,0.0,-0.307,0.263
17.7,0.0,-0.258,0.263
17.72,0.0,-0.206,0.263
17.74,0.0,-0.148,0.263
17.76,0.0,-0.091,0.263
17.78,0.0,-0.03,0.263
17.8,0.0,0.03,0.263
17.82,0.0,0.089,0.263
17.84,0.0,0.148,0.263
17.86,0.0,0.204,0.263
17.88,0.0,0.258,0.263
17.9,0.0,0.307,0.263
17.92,0.0,0.351,0.263
17.94,0.0,0.393,0.263
17.96,0.0,0.428,0.263
17.98,0.0,0.456,0.263
18.0,0.0,0.478,0.263
18.02,0.0,0.492,0.263
18.04,0.0,0.501,0.263
18.06,0.0,0.503,0.263
18.08,0.0,0.499,0.263
18.1,0.0,0.485,0.263
18.12,0.0,0.466,0.263
18.14,0.0,0.438,0.263
18.16,0.0,0.407,0.263
18.18,0.0,0.368,0.263
18.2,0.0,0.325,0.263
18.22,0.0,0.278,0.263
18.24,0.0,0.225,0.263
18.26,0.0,0.171,0.263
18.28,0.0,0.113,0.263
18.3,0.0,0.054,0.263
18.32,0.0,-0.005,0.263
18.34,0.0,-0.066,0.263
18.36,0.0,-0.124,0.263
18.38,0.0,-0.182,0.263
18.4,0.0,-0.236,0.263
18.42,0.0,-0.288,0.263
18.44,0.0,-0.333,0.263
18.46,0.0,-0.377,0.263
18.48,0.0,-0.414,0.263
18.5,0.0,-0.443,0.263
18.52,0.0,-0.469,0.263
18.54,0.0,-0.489,0.263
18.56,0.0,-0.499,0.263
18.58,0.0,-0.503,0.263
18.6,0.0,-0.503,0.263
18.62,0.0,-0.492,0.263
18.64,0.0,-0.475,0.263
18.66,0.0,-0.452,0.263
18.68,0.0,-0.422,0.263
18.7,0.0,-0.386,0.263
18.72,0.0,-0.346,0.263
18.74,0.0,-0.298,0.263
18.76,0.0,-0.25,0.263
18.78,0.0,-0.195,0.263
18.8,0.0,-0.14,0.263
18.82,0.0,-0.08,0.263
18.84,0.0,-0.021,0.263
18.86,0.0,0.038,0.263
18.88,0.0,0.096,0.263
18.9,0.0,0.154,0.263
18.92,0.0,0.209,0.263
18.94,0.0,0.262,0.263
18.96,0.0,0.312,0.263
18.98,0.0,0.356,0.263
19.0,0.0,0.394,0.263
19.02,0.0,0.428,0.263
19.04,0.0,0.456,0.263
19.06,0.0,0.476,0.263
19.08,0.0,0.49,0.263
19.1,0.0,0.499,0.263
19.12,0.0,0.499,0.263
19.14,0.0,0.494,0.263
19.16,0.0,0.48,0.263
19.18,0.0,0.459,0.263
19.2,0.0,0.433,0.263
19.22,0.0,0.4,0.263
19.24,0.0,0.361,0.263
19.26,0.0,0.316,0.263
19.28,0.0,0.269,0.263
19.3,0.0,0.216,0.263
19.32,0.0,0.161,0.263
19.34,0.0,0.103,0.263
19.36,0.0,0.045,0.263
19.38,0.0,-0.014,0.263
19.4,0.0,-0.073,0.263
19.42,0.0,-0.131,0.263
19.44,0.0,-0.188,0.263
19.46,0.0,-0.243,0.263
19.48,0.0,-0.293,0.263
19.5,0.0,-0.339,0.263
19.52,0.0,-0.38,0.263
19.54,0.0,-0.415,0.263
19.56,0.0,-0.445,0.263
19.58,0.0,-0.469,0.263
19.6,0.0,-0.487,0.263
19.62,0.0,-0.497,0.263
19.64,0.0,-0.499,0.263
19.66,0.0,-0.497,0.263
19.68,0.0,-0.487,0.263
19.7,0.0,-0.469,0.263
19.72,0.0,-0.445,0.263
19.74,0.0,-0.415,0.263
19.76,0.0,-0.379,0.263
19.78,0.0,-0.337,0.263
19.8,0.0,-0.291,0.263
19.82,0.0,-0.241,0.263
19.84,0.0,-0.187,0.263
19.86,0.0,-0.131,0.263
19.88,0.0,-0.072,0.263
19.9,0.0,-0.014,0.263
19.92,0.0,0.047,0.263
19.94,0.0,0.105,0.263
19.96,0.0,0.162,0.263
19.98,0.0,0.216,0.263
20.0,0.0,0.269,0.263
20.02,0.0,0.316,0.263
20.04,0.0,0.36,0.263
20.06,0.0,0.398,0.263
20.08,0.0,0.429,0.263
20.1,0.0,0.456,0.263
20.12,0.0,0.476,0.263
20.14,0.0,0.489,0.263
20.16,0.0,0.496,0.263
20.18,0.0,0.496,0.263
20.2,0.0,0.489,0.263
20.22,0.0,0.475,0.263
20.24,0.0,0.454,0.263
20.26,0.0,0.426,0.263
20.28,0.0,0.391,0.263
20.3,0.0,0.353,0.263
20.32,0.0,0.309,0.263
20.34,0.0,0.26,0.263
20.36,0.0,0.208,0.263
20.38,0.0,0.152,0.263
20.4,0.0,0.094,0.263
20.42,0.0,0.037,0.263
20.44,0.0,-0.023,0.263
20.46,0.0,-0.082,0.263
20.48,0.0,-0.14,0.263
20.5,0.0,-0.195,0.263
20.52,0.0,-0.248,0.263
20.54,0.0,-0.298,0.263
20.56,0.0,-0.344,0.263
20.58,0.0,-0.382,0.263
20.6,0.0,-0.417,0.263
20.62,0.0,-0.447,0.263
20.64,0.0,-0.469,0.263
20.66,0.0,-0.487,0.263
20.68,0.0,-0.494,0.263
20.7,0.0,-0.497,0.263
20.72,0.0,-0.494,0.263
20.74,0.0,-0.482,0.263
20.76,0.0,-0.464,0.263
20.78,0.0,-0.438,0.263
20.8,0.0,-0.408,0.263
20.82,0.0,-0.37,0.263
20.84,0.0,-0.328,0.263
20.86,0.0,-0.281,0.263
20.88,0.0,-0.232,0.263
20.9,0.0,-0.178,0.263
20.92,0.0,-0.12,0.263
20.94,0.0,-0.063,0.263
20.96,0.0,-0.003,0.263
20.98,0.0,0.056,0.263
21.0,0.0,0.113,0.263
21.02,0.0,0.169,0.263
21.04,0.0,0.223,0.263
21.06,0.0,0.274,0.263
21.08,0.0,0.321,0.263
21.1,0.0,0.363,0.263
21.12,0.0,0.4,0.263
21.14,0.0,0.431,0.263
21.16,0.0,0.457,0.263
21.18,0.0,0.476,0.263
21.2,0.0,0.487,0.263
21.22,0.0,0.492,0.263
21.24,0.0,0.492,0.263
21.26,0.0,0.483,0.263
21.28,0.0,0.468,0.263
21.3,0.0,0.447,0.263
21.32,0.0,0.419,0.263
21.34,0.0,0.382,0.263
21.36,0.0,0.344,0.263
21.38,0.0,0.298,0.263
21.4,0.0,0.251,0.263
21.42,0.0,0.197,0.263
21.44,0.0,0.143,0.263
21.46,0.0,0.086,0.263
21.48,0.0,0.028,0.263
21.5,0.0,-0.031,0.263
21.52,0.0,-0.091,0.263
21.54,0.0,-0.148,0.263
21.56,0.0,-0.202,0.263
21.58,0.0,-0.255,0.263
21.6,0.0,-0.302,0.263
21.62,0.0,-0.347,0.263
21.64,0.0,-0.386,0.263
21.66,0.0,-0.421,0.263
21.68,0.0,-0.449,0.263
21.7,0.0,-0.469,0.263
21.72,0.0,-0.485,0.263
21.74,0.0,-0.492,0.263
21.76,0.0,-0.494,0.263
21.78,0.0,-0.49,0.263
21.8,0.0,-0.476,0.263
21.82,0.0,-0.457,0.263
21.84,0.0,-0.433,0.263
21.86,0.0,-0.4,0.263
21.88,0.0,-0.361,0.263
21.9,0.0,-0.319,0.263
21.92,0.0,-0.272,0.263
21.94,0.0,-0.222,0.263
21.96,0.0,-0.168,0.263
21.98,0.0,-0.112,0.263
22.0,0.0,-0.052,0.263
22.02,0.0,0.005,0.263
22.04,0.0,0.065,0.263
22.06,0.0,0.12,0.263
22.08,0.0,0.176,0.263
22.1,0.0,0.23,0.263
22.12,0.0,0.281,0.263
22.14,0.0,0.326,0.263
22.16,0.0,0.368,0.263
22.18,0.0,0.403,0.263
22.2,0.0,0.433,0.263
22.22,0.0,0.457,0.263
22.24,0.0,0.476,0.263
22.26,0.0,0.487,0.263
22.28,0.0,0.49,0.263
22.3,0.0,0.489,0.263
22.32,0.0,0.48,0.263
22.34,0.0,0.463,0.263
22.36,0.0,0.44,0.263
22.38,0.0,0.41,0.263
22.4,0.0,0.375,0.263
22.42,0.0,0.335,0.263
22.44,0.0,0.29,0.263
22.46,0.0,0.241,0.263
22.48,0.0,0.188,0.263
22.5,0.0,0.133,0.263
22.52,0.0,0.075,0.263
22.54,0.0,0.017,0.263
22.56,0.0,-0.042,0.263
22.58,0.0,-0.099,0.263
22.6,0.0,-0.155,0.263
22.62,0.0,-0.209,0.263
22.64,0.0,-0.262,0.263
22.66,0.0,-0.307,0.263
22.68,0.0,-0.353,0.263
22.7,0.0,-0.389,0.263
22.72,0.0,-0.422,0.263
22.74,0.0,-0.449,0.263
22.76,0.0,-0.469,0.263
22.78,0.0,-0.483,0.263
22.8,0.0,-0.49,0.263
22.82,0.0,-0.492,0.263
22.84,0.0,-0.485,0.263
22.86,0.0,-0.471,0.263
22.88,0.0,-0.45,0.263
22.9,0.0,-0.424,0.263
22.92,0.0,-0.391,0.263
22.94,0.0,-0.354,0.263
22.96,0.0,-0.311,0.263
22.98,0.0,-0.264,0.263
23.0,0.0,-0.213,0.263
23.02,0.0,-0.159,0.263
23.04,0.0,-0.101,0.263
23.06,0.0,-0.044,0.263
23.08,0.0,0.014,0.263
23.1,0.0,0.072,0.263
23.12,0.0,0.129,0.263
23.14,0.0,0.183,0.263
23.16,0.0,0.236,0.263
23.18,0.0,0.286,0.263
23.2,0.0,0.332,0.263
23.22,0.0,0.372,0.263
23.24,0.0,0.405,0.263
23.26,0.0,0.435,0.263
23.28,0.0,0.457,0.263
23.3,0.0,0.475,0.263
23.32,0.0,0.485,0.263
23.34,0.0,0.487,0.263
23.36,0.0,0.485,0.263
23.38,0.0,0.475,0.263
23.4,0.0,0.457,0.263
23.42,0.0,0.433,0.263
23.44,0.0,0.403,0.263
23.46,0.0,0.368,0.263
23.48,0.0,0.326,0.263
23.5,0.0,0.281,0.263
23.52,0.0,0.232,0.263
23.54,0.0,0.178,0.263
23.56,0.0,0.124,0.263
23.58,0.0,0.066,0.263
23.6,0.0,0.009,0.263
23.62,0.0,-0.049,0.263
23.64,0.0,-0.106,0.263
23.66,0.0,-0.162,0.263
23.68,0.0,-0.215,0.263
23.7,0.0,-0.267,0.263
23.72,0.0,-0.314,0.263
23.74,0.0,-0.354,0.263
23.76,0.0,-0.393,0.263
23.78,0.0,-0.424,0.263
23.8,0.0,-0.45,0.263
23.82,0.0,-0.469,0.263
23.84,0.0,-0.482,0.263
23.86,0.0,-0.489,0.263
23.88,0.0,-0.489,0.263
23.9,0.0,-0.482,0.263
23.92,0.0,-0.466,0.263
23.94,0.0,-0.445,0.263
23.96,0.0,-0.417,0.263
23.98,0.0,-0.384,0.263
24.0,0.0,-0.346,0.263
24.02,0.0,-0.302,0.263
24.04,0.0,-0.255,0.263
24.06,0.0,-0.204,0.263
24.08,0.0,-0.15,0.263
24.1,0.0,-0.093,0.263
24.12,0.0,-0.035,0.263
24.14,0.0,0.023,0.263
24.16,0.0,0.08,0.263
24.18,0.0,0.136,0.263
24.2,0.0,0.192,0.263
24.22,0.0,0.243,0.263
24.24,0.0,0.291,0.263
24.26,0.0,0.335,0.263
24.28,0.0,0.374,0.263
24.3,0.0,0.408,0.263
24.32,0.0,0.436,0.263
24.34,0.0,0.457,0.263
24.36,0.0,0.475,0.263
24.38,0.0,0.483,0.263
24.4,0.0,0.485,0.263
24.42,0.0,0.482,0.263
24.44,0.0,0.469,0.263
24.46,0.0,0.452,0.263
24.48,0.0,0.428,0.263
24.5,0.0,0.396,0.263
24.52,0.0,0.36,0.263
24.54,0.0,0.318,0.263
24.56,0.0,0.272,0.263
24.58,0.0,0.223,0.263
24.6,0.0,0.171,0.263
24.62,0.0,0.115,0.263
24.64,0.0,0.058,0.263
24.66,0.0,-0.0,0.263
24.68,0.0,-0.058,0.263
24.7,0.0,-0.113,0.263
24.72,0.0,-0.169,0.263
24.74,0.0,-0.222,0.263
24.76,0.0,-0.272,0.263
24.78,0.0,-0.318,0.263
24.8,0.0,-0.36,0.263
24.82,0.0,-0.394,0.263
24.84,0.0,-0.426,0.263
24.86,0.0,-0.45,0.263
24.88,0.0,-0.468,0.263
24.9,0.0,-0.48,0.263
24.92,0.0,-0.485,0.263
24.94,0.0,-0.485,0.263
24.96,0.0,-0.476,0.263
24.98,0.0,-0.461,0.263
25.0,0.0,-0.438,0.263
25.02,0.0,-0.41,0.263
25.04,0.0,-0.377,0.263
25.06,0.0,-0.337,0.263
25.08,0.0,-0.293,0.263
25.1,0.0,-0.244,0.263
25.12,0.0,-0.194,0.263
25.14,0.0,-0.14,0.263
25.16,0.0,-0.084,0.263
25.18,0.0,-0.026,0.263
25.2,0.0,0.031,0.263
25.22,0.0,0.089,0.263
25.24,0.0,0.145,0.263
25.26,0.0,0.197,0.263
25.28,0.0,0.25,0.263
25.3,0.0,0.295,0.263
25.32,0.0,0.339,0.263
25.34,0.0,0.377,0.263
25.36,0.0,0.41,0.263
25.38,0.0,0.436,0.263
25.4,0.0,0.457,0.263
25.42,0.0,0.473,0.263
25.44,0.0,0.48,0.263
25.46,0.0,0.482,0.263
25.48,0.0,0.476,0.263
25.5,0.0,0.464,0.263
25.52,0.0,0.445,0.263
25.54,0.0,0.421,0.263
25.56,0.0,0.389,0.263
25.58,0.0,0.351,0.263
25.6,0.0,0.311,0.263
25.62,0.0,0.264,0.263
25.64,0.0,0.213,0.263
25.66,0.0,0.161,0.263
25.68,0.0,0.105,0.263
25.7,0.0,0.049,0.263
25.72,0.0,-0.009,0.263
25.74,0.0,-0.066,0.263
25.76,0.0,-0.122,0.263
25.78,0.0,-0.176,0.263
25.8,0.0,-0.229,0.263
25.82,0.0,-0.278,0.263
25.84,0.0,-0.323,0.263
25.86,0.0,-0.363,0.263
25.88,0.0,-0.398,0.263
25.9,0.0,-0.428,0.263
25.92,0.0,-0.45,0.263
25.94,0.0,-0.468,0.263
25.96,0.0,-0.478,0.263
25.98,0.0,-0.483,0.263
26.0,0.0,-0.482,0.263
26.02,0.0,-0.471,0.263
26.04,0.0,-0.456,0.263
26.06,0.0,-0.433,0.263
26.08,0.0,-0.403,0.263
26.1,0.0,-0.37,0.263
26.12,0.0,-0.328,0.263
26.14,0.0,-0.284,0.263
26.16,0.0,-0.237,0.263
26.18,0.0,-0.185,0.263
26.2,0.0,-0.131,0.263
26.22,0.0,-0.075,0.263
26.24,0.0,-0.017,0.263
26.26,0.0,0.038,0.263
26.28,0.0,0.096,0.263
26.3,0.0,0.15,0.263
26.32,0.0,0.204,0.263
26.34,0.0,0.255,0.263
26.36,0.0,0.3,0.263
26.38,0.0,0.344,0.263
26.4,0.0,0.38,0.263
26.42,0.0,0.412,0.263
26.44,0.0,0.438,0.263
26.46,0.0,0.457,0.263
26.48,0.0,0.471,0.263
26.5,0.0,0.478,0.263
26.52,0.0,0.48,0.263
26.54,0.0,0.473,0.263
26.56,0.0,0.459,0.263
26.58,0.0,0.438,0.263
26.6,0.0,0.412,0.263
26.62,0.0,0.38,0.263
26.64,0.0,0.344,0.263
26.66,0.0,0.302,0.263
26.68,0.0,0.255,0.263
26.7,0.0,0.204,0.263
26.72,0.0,0.152,0.263
26.74,0.0,0.096,0.263
26.76,0.0,0.04,0.263
26.78,0.0,-0.017,0.263
26.8,0.0,-0.073,0.263
26.82,0.0,-0.129,0.263
26.84,0.0,-0.183,0.263
26.86,0.0,-0.236,0.263
26.88,0.0,-0.283,0.263
26.9,0.0,-0.326,0.263
26.92,0.0,-0.365,0.263
26.94,0.0,-0.4,0.263
26.96,0.0,-0.429,0.263
26.98,0.0,-0.45,0.263
27.0,0.0,-0.468,0.263
27.02,0.0,-0.476,0.263
27.04,0.0,-0.48,0.263
27.06,0.0,-0.476,0.263
27.08,0.0,-0.466,0.263
27.1,0.0,-0.449,0.263
27.12,0.0,-0.426,0.263
27.14,0.0,-0.396,0.263
27.16,0.0,-0.361,0.263
27.18,0.0,-0.321,0.263
27.2,0.0,-0.276,0.263
27.22,0.0,-0.227,0.263
27.24,0.0,-0.176,0.263
27.26,0.0,-0.122,0.263
27.28,0.0,-0.066,0.263
27.3,0.0,-0.01,0.263
27.32,0.0,0.047,0.263
27.34,0.0,0.103,0.263
27.36,0.0,0.157,0.263
27.38,0.0,0.209,0.263
27.4,0.0,0.26,0.263
27.42,0.0,0.305,0.263
27.44,0.0,0.346,0.263
27.46,0.0,0.382,0.263
27.48,0.0,0.414,0.263
27.5,0.0,0.438,0.263
27.52,0.0,0.457,0.263
27.54,0.0,0.469,0.263
27.56,0.0,0.476,0.263
27.58,0.0,0.476,0.263
27.6,0.0,0.468,0.263
27.62,0.0,0.454,0.263
27.64,0.0,0.433,0.263
27.66,0.0,0.405,0.263
27.68,0.0,0.374,0.263
27.7,0.0,0.335,0.263
27.72,0.0,0.293,0.263
27.74,0.0,0.246,0.263
27.76,0.0,0.195,0.263
27.78,0.0,0.143,0.263
27.8,0.0,0.089,0.263
27.82,0.0,0.031,0.263
27.84,0.0,-0.024,0.263
27.86,0.0,-0.08,0.263
27.88,0.0,-0.136,0.263
27.9,0.0,-0.19,0.263
27.92,0.0,-0.241,0.263
27.94,0.0,-0.288,0.263
27.96,0.0,-0.33,0.263
27.98,0.0,-0.37,0.263
28.0,0.0,-0.403,0.263
28.02,0.0,-0.429,0.263
28.04,0.0,-0.45,0.263
28.06,0.0,-0.466,0.263
28.08,0.0,-0.475,0.263
28.1,0.0,-0.476,0.263
28.12,0.0,-0.473,0.263
28.14,0.0,-0.463,0.263
28.16,0.0,-0.443,0.263
28.18,0.0,-0.419,0.263
28.2,0.0,-0.389,0.263
28.22,0.0,-0.354,0.263
28.24,0.0,-0.312,0.263
28.26,0.0,-0.269,0.263
28.28,0.0,-0.218,0.263
28.3,0.0,-0.168,0.263
28.32,0.0,-0.113,0.263
28.34,0.0,-0.058,0.263
28.36,0.0,-0.0,0.263
28.38,0.0,0.056,0.263
28.4,0.0,0.112,0.263
28.42,0.0,0.166,0.263
28.44,0.0,0.216,0.263
28.46,0.0,0.265,0.263
28.48,0.0,0.311,0.263
28.5,0.0,0.349,0.263
28.52,0.0,0.386,0.263
28.54,0.0,0.415,0.263
28.56,0.0,0.44,0.263
28.58,0.0,0.457,0.263
28.6,0.0,0.468,0.263
28.62,0.0,0.473,0.263
28.64,0.0,0.473,0.263
28.66,0.0,0.463,0.263
28.68,0.0,0.449,0.263
28.7,0.0,0.428,0.263
28.72,0.0,0.4,0.263
28.74,0.0,0.367,0.263
28.76,0.0,0.326,0.263
28.78,0.0,0.284,0.263
28.8,0.0,0.237,0.263
28.82,0.0,0.187,0.263
28.84,0.0,0.134,0.263
28.86,0.0,0.08,0.263
28.88,0.0,0.023,0.263
28.9,0.0,-0.033,0.263
28.92,0.0,-0.089,0.263
28.94,0.0,-0.143,0.263
28.96,0.0,-0.195,0.263
28.98,0.0,-0.246,0.263
29.0,0.0,-0.293,0.263
29.02,0.0,-0.335,0.263
29.04,0.0,-0.372,0.263
29.06,0.0,-0.405,0.263
29.08,0.0,-0.431,0.263
29.1,0.0,-0.45,0.263
29.12,0.0,-0.466,0.263
29.14,0.0,-0.473,0.263
29.16,0.0,-0.473,0.263
29.18,0.0,-0.468,0.263
29.2,0.0,-0.457,0.263
29.22,0.0,-0.438,0.263
29.24,0.0,-0.412,0.263
29.26,0.0,-0.382,0.263
29.28,0.0,-0.346,0.263
29.3,0.0,-0.304,0.263
29.32,0.0,-0.26,0.263
29.34,0.0,-0.211,0.263
29.36,0.0,-0.159,0.263
29.38,0.0,-0.103,0.263
29.4,0.0,-0.049,0.263
29.42,0.0,0.009,0.263
29.44,0.0,0.065,0.263
29.46,0.0,0.119,0.263
29.48,0.0,0.173,0.263
29.5,0.0,0.223,0.263
29.52,0.0,0.271,0.263
29.54,0.0,0.314,0.263
29.56,0.0,0.354,0.263
29.58,0.0,0.389,0.263
29.6,0.0,0.417,0.263
29.62,0.0,0.44,0.263
29.64,0.0,0.456,0.263
29.66,0.0,0.466,0.263
29.68,0.0,0.471,0.263
29.7,0.0,0.468,0.263
29.72,0.0,0.459,0.263
29.74,0.0,0.443,0.263
29.76,0.0,0.421,0.263
29.78,0.0,0.393,0.263
29.8,0.0,0.358,0.263
29.82,0.0,0.319,0.263
29.84,0.0,0.276,0.263
29.86,0.0,0.229,0.263
29.88,0.0,0.178,0.263
29.9,0.0,0.124,0.263
29.92,0.0,0.07,0.263
29.94,0.0,0.014,0.263
29.96,0.0,-0.042,0.263
29.98,0.0,-0.098,0.263
30.0,0.0,-0.152,0.263
30.02,0.0,-0.204,0.263
30.04,0.0,-0.251,0.263
30.06,0.0,-0.298,0.263
30.08,0.0,-0.339,0.263
30.1,0.0,-0.375,0.263
30.12,0.0,-0.407,0.263
30.14,0.0,-0.433,0.263
30.16,0.0,-0.45,0.263
30.18,0.0,-0.464,0.263
30.2,0.0,-0.469,0.263
30.22,0.0,-0.471,0.263
30.24,0.0,-0.464,0.263
30.26,0.0,-0.45,0.263
30.28,0.0,-0.431,0.263
30.3,0.0,-0.407,0.263
30.32,0.0,-0.375,0.263
30.34,0.0,-0.337,0.263
30.36,0.0,-0.297,0.263
30.38,0.0,-0.25,0.263
30.4,0.0,-0.202,0.263
30.42,0.0,-0.15,0.263
30.44,0.0,-0.096,0.263
30.46,0.0,-0.04,0.263
30.48,0.0,0.016,0.263
30.5,0.0,0.072,0.263
30.52,0.0,0.126,0.263
30.54,0.0,0.178,0.263
30.56,0.0,0.229,0.263
30.58,0.0,0.276,0.263
30.6,0.0,0.318,0.263
30.62,0.0,0.356,0.263
30.64,0.0,0.391,0.263
30.66,0.0,0.419,0.263
30.68,0.0,0.44,0.263
30.7,0.0,0.456,0.263
30.72,0.0,0.464,0.263
30.74,0.0,0.468,0.263
30.76,0.0,0.464,0.263
30.78,0.0,0.454,0.263
30.8,0.0,0.436,0.263
30.82,0.0,0.414,0.263
30.84,0.0,0.384,0.263
30.86,0.0,0.349,0.263
30.88,0.0,0.311,0.263
30.9,0.0,0.267,0.263
30.92,0.0,0.22,0.263
30.94,0.0,0.169,0.263
30.96,0.0,0.117,0.263
30.98,0.0,0.061,0.263
31.0,0.0,0.007,0.263
31.02,0.0,-0.049,0.263
31.04,0.0,-0.105,0.263
31.06,0.0,-0.159,0.263
31.08,0.0,-0.209,0.263
31.1,0.0,-0.258,0.263
31.12,0.0,-0.302,0.263
31.14,0.0,-0.342,0.263
31.16,0.0,-0.379,0.263
31.18,0.0,-0.408,0.263
31.2,0.0,-0.433,0.263
31.22,0.0,-0.45,0.263
31.24,0.0,-0.463,0.263
31.26,0.0,-0.468,0.263
31.28,0.0,-0.468,0.263
31.3,0.0,-0.461,0.263
31.32,0.0,-0.445,0.263
31.34,0.0,-0.426,0.263
31.36,0.0,-0.4,0.263
31.38,0.0,-0.367,0.263
31.4,0.0,-0.33,0.263
31.42,0.0,-0.288,0.263
31.44,0.0,-0.243,0.263
31.46,0.0,-0.192,0.263
31.48,0.0,-0.14,0.263
31.5,0.0,-0.086,0.263
31.52,0.0,-0.031,0.263
31.54,0.0,0.024,0.263
31.56,0.0,0.08,0.263
31.58,0.0,0.133,0.263
31.6,0.0,0.185,0.263
31.62,0.0,0.234,0.263
31.64,0.0,0.281,0.263
31.66,0.0,0.323,0.263
31.68,0.0,0.361,0.263
31.7,0.0,0.393,0.263
31.72,0.0,0.419,0.263
31.74,0.0,0.44,0.263
31.76,0.0,0.456,0.263
31.78,0.0,0.463,0.263
31.8,0.0,0.464,0.263
31.82,0.0,0.461,0.263
31.84,0.0,0.449,0.263
31.86,0.0,0.431,0.263
31.88,0.0,0.407,0.263
31.9,0.0,0.377,0.263
31.92,0.0,0.344,0.263
31.94,0.0,0.304,0.263
31.96,0.0,0.258,0.263
31.98,0.0,0.211,0.263
32.0,0.0,0.161,0.263
32.02,0.0,0.108,0.263
32.04,0.0,0.054,0.263
32.06,0.0,-0.002,0.263
32.08,0.0,-0.058,0.263
32.1,0.0,-0.112,0.263
32.12,0.0,-0.164,0.263
32.14,0.0,-0.215,0.263
32.16,0.0,-0.264,0.263
32.18,0.0,-0.305,0.263
32.2,0.0,-0.346,0.263
32.22,0.0,-0.38,0.263
32.24,0.0,-0.41,0.263
32.26,0.0,-0.433,0.263
32.28,0.0,-0.45,0.263
32.3,0.0,-0.461,0.263
32.32,0.0,-0.466,0.263
32.34,0.0,-0.464,0.263
32.36,0.0,-0.456,0.263
32.38,0.0,-0.44,0.263
32.4,0.0,-0.419,0.263
32.42,0.0,-0.391,0.263
32.44,0.0,-0.36,0.263
32.46,0.0,-0.321,0.263
32.48,0.0,-0.279,0.263
32.5,0.0,-0.234,0.263
32.52,0.0,-0.183,0.263
32.54,0.0,-0.131,0.263
32.56,0.0,-0.077,0.263
32.58,0.0,-0.023,0.263
32.6,0.0,0.033,0.263
32.62,0.0,0.087,0.263
32.64,0.0,0.141,0.263
32.66,0.0,0.192,0.263
32.68,0.0,0.241,0.263
32.7,0.0,0.286,0.263
32.72,0.0,0.326,0.263
32.74,0.0,0.363,0.263
32.76,0.0,0.394,0.263
32.78,0.0,0.421,0.263
32.8,0.0,0.44,0.263
32.82,0.0,0.454,0.263
32.84,0.0,0.461,0.263
32.86,0.0,0.461,0.263
32.88,0.0,0.456,0.263
32.9,0.0,0.445,0.263
32.92,0.0,0.426,0.263
32.94,0.0,0.4,0.263
32.96,0.0,0.37,0.263
32.98,0.0,0.335,0.263
33.0,0.0,0.295,0.263
33.02,0.0,0.251,0.263
33.04,0.0,0.202,0.263
33.06,0.0,0.152,0.263
33.08,0.0,0.098,0.263
33.1,0.0,0.044,0.263
33.12,0.0,-0.01,0.263
33.14,0.0,-0.066,0.263
33.16,0.0,-0.12,0.263
33.18,0.0,-0.171,0.263
33.2,0.0,-0.222,0.263
33.22,0.0,-0.269,0.263
33.24,0.0,-0.311,0.263
33.26,0.0,-0.349,0.263
